#START7777
#--------------------------------------------------------------------------------------------------
#  WD1    : 1분 평균 풍향 (degree) : 0-N, 90-E, 180-S, 270-W, 360-무풍 
#  WS1    : 1분 평균 풍속 (m/s) 
#  WDS    : 최대 순간 풍향 (degree) 
#  WSS    : 최대 순간 풍속 (m/s) 
#  WD10   : 10분 평균 풍향 (degree) 
#  WS10   : 10분 평균 풍속 (m/s) 
#  TA     : 1분 평균 기온 (C) 
#  RE     : 강수감지 (0-무강수, 1-강수, 음수인 경우 null값)  
#  RN-15m : 15분 누적 강수량 (mm) 
#  RN-60m : 60분 누적 강수량 (mm) 
#  RN-12H : 12시간 누적 강수량 (mm) 
#  RN-DAY : 일 누적 강수량 (mm) 
#  HM     : 1분 평균 상대습도 (%) 
#  PA     : 1분 평균 현지기압 (hPa) 
#  PS     : 1분 평균 해면기압 (hPa) 
#  TD     : 이슬점온도 (C) 
#  *) -50 이하면 관측이 없거나, 에러처리된 것을 표시 
#--------------------------------------------------------------------------------------------------
# YYMMDDHHMI   STN    WD1    WS1    WDS    WSS   WD10   WS10     TA     RE RN-15m RN-60m RN-12H RN-DAY     HM     PA     PS     TD
#        KST    ID    deg    m/s    deg    m/s    deg    m/s      C      1     mm     mm     mm     mm      %    hPa    hPa     C
202608131200   942   87.6    4.0   77.4    7.3   84.2    3.8   30.5  -99.9    0.0    0.0    0.0    0.0   62.3  989.7 1003.5   22.5
202608131200   943   71.4    2.9  176.0    4.5   62.4    2.1   27.3  -99.9    0.0    0.0    0.0    0.0   70.0  950.8 1001.1   21.4
202608131200   944  176.1    2.9  181.5    3.9  249.2    2.3   32.5  -99.9    0.0    0.0    0.0    0.0   45.1 1000.7 1001.8   19.1
202608131200   945  121.4    1.2  113.4    2.1   84.7    1.2   28.4  -99.9    0.0    0.0    0.0    0.0   55.1  978.1 1003.7   18.5
202608131200   946  307.4    2.2  299.5    2.8  222.7    1.1   27.3  -99.9    0.0    0.0    0.0    0.0   60.1  967.5 1003.3   18.9
202608131200   947  341.9    1.1   27.9    2.2   34.6    1.4   31.8  -99.9    0.0    0.0    0.0    0.0   48.2  999.7 1003.1   19.5
202608131200   948  223.7    0.8  123.8    1.3   18.3    0.2   29.4  -99.9    0.0    0.0    0.0    0.0   56.3  987.9 1003.5   19.8
202608131200   949   46.5    4.8   53.4    5.5   46.7    5.0   28.5  -99.9    0.0    0.0    0.0    0.0   67.4 1003.1 1004.0   21.9
202608131200   950  131.6    5.0  130.8    6.6  136.4    4.6   29.7  -99.9    0.0    0.0    0.0    0.0   64.6  986.9 1005.5   22.3
202608131200   951  308.0    1.3  301.8    2.3  329.9    2.0   29.3  -99.9    0.0    0.0    0.0    0.0   51.8  990.5 1002.3   18.4
202608131200   953   94.4    2.3  106.3    3.0  318.8    1.2   31.7  -99.9    0.0    0.0    0.0    0.0   48.1  998.9 1002.3   19.4
202608131200   954   50.0    4.3   87.0    7.1   50.9    4.4   29.7  -99.9    0.0    0.0    0.0    0.0   68.4  996.8 1002.8   23.3
202608131200   955   39.9    1.6   39.8    1.8   36.2    2.4   27.4  -99.9  -99.9  -99.9  -99.9  -99.7   69.6 1003.8 1005.8   21.4
202608131200   956  343.1    3.8  343.5    3.9  343.0    3.8   24.1  -99.9  -99.9  -99.9  -99.9  -99.7   90.1 1003.0 1004.8   22.4
202608131200   957  319.1    1.6  312.3    2.0  315.1    1.9   26.3  -99.9  -99.9  -99.9  -99.9  -99.7   67.2  994.7 1005.4   19.7
202608131200   958  338.8    3.1  341.2    3.2  339.2    3.1   25.3  -99.9  -99.9  -99.9  -99.9  -99.7   81.3 1002.9 1004.6   21.9
202608131200   959  246.7    1.9  245.6    2.0  233.2    2.5   26.0  -99.9  -99.9  -99.9  -99.9  -99.7   68.9 1003.1 1004.5   19.9
202608131200   960   78.2    9.7   82.7   10.7   76.5   10.1   27.3  -99.9  -99.9  -99.9  -99.9  -99.7   77.8 1001.9 1003.9   23.1
202608131200   961   29.7    2.5   34.8    3.1   34.1    2.7   26.1  -99.9  -99.9  -99.9  -99.9  -99.7   70.2 1001.3 1004.4   20.3
202608131200   963   50.3    7.7   49.3    8.3   46.6    7.5   26.8  -99.9  -99.9  -99.9  -99.9  -99.7   75.2 1002.3 1004.1   22.0
202608131200   964  175.8    2.4  183.3    3.6  158.9    2.7   30.5  -99.9    0.0    0.0    0.0    0.0   48.2  998.2 1003.8   18.3
202608131200   965   35.8    2.5   42.5    4.0   46.6    1.8   16.5  -99.9    0.0    0.0    0.0    0.0   95.0  -99.7  -99.9   15.7
202608131200   966   29.8    0.6   15.3    1.2   46.2    0.7   27.9  -99.9    0.0    0.0    0.0    0.0   66.2 1000.0 1004.3   21.0
202608131200   967    0.0    0.0  112.2    0.7   86.1    1.4   28.7  -99.9    0.0    0.0    0.0    0.0   59.6  997.4 1005.2   20.1
202608131200   970  306.3    2.2  300.2    2.8  348.9    1.7   26.7  -99.9    0.0    0.0    0.0    0.0   69.1  985.1 1005.2   20.6
202608131200   972  172.7    0.6  154.7    1.5  233.3    0.6   27.0  -99.9    0.0    0.0    0.0    0.0   62.2  994.5 1004.5   19.2
202608131200   973  353.2    0.0   91.8    0.3   11.3    2.3   29.4  -99.9    0.0    0.0    0.0    0.0   53.1  998.1 1002.5   18.9
202608131200   974   88.9    2.7   89.2    3.5  120.8    2.3   31.0  -99.9    0.0    0.0    0.0    0.0   59.1 1000.8 1002.7   22.1
202608131200   977  355.4    2.2    9.4    2.8   28.6    2.6   28.7  -99.9    0.0    0.0    0.0    0.0   65.1  999.5 1004.0   21.5
202608131200   978  175.1    1.6  163.5    2.1  169.8    1.0   27.1  -99.9    0.0    0.0    0.0    0.0   75.7  989.4 1007.9   22.4
202608131200   980   77.2    2.8   74.5    3.9   66.5    3.2   27.6  -99.9    0.0    0.0    0.0    0.0   65.9  987.0 1002.1   20.7
202608131200   984   77.4    4.1   89.7    6.5   84.0    5.8   27.2  -99.9  -99.9  -99.9  -99.9  -99.7   75.5  999.1 1003.1   22.5
202608131200   989  120.2    3.0  123.1    4.4  120.3    3.6   27.4  -99.9    0.0    0.0    0.0    0.0   77.3  991.4 1001.6   23.1
202608131200   990  224.9    4.4  215.9    5.6  210.6    4.5   28.0  -99.9    0.0    0.0    0.0    0.0   71.3  994.8 1003.5   22.3
202608131200   991  268.1    2.0  267.3    3.1  244.9    1.4   31.3  -99.9    0.0    0.0    0.0    0.0   53.1 1000.4 1003.5   20.6
202608131200   992   34.2    1.9   22.6    2.4   38.6    2.1   30.7  -99.9    0.0    0.0    0.0    0.0   52.4  999.2 1003.1   19.9
202608131200   993  239.6    1.1  236.3    1.9  228.5    1.4   26.0  -99.9    0.0    0.0    0.0    0.0   79.6  972.2 1003.3   22.2
202608131200   994   31.2    1.6   22.5    2.0   57.9    1.5   29.8  -99.9    0.0    0.0    0.0    0.0   51.2 1004.0 1004.3   18.7
202608131200   995   26.6    5.7   22.1    7.0   33.9    5.0   26.4  -99.9    0.0    0.0    0.5    0.5   75.4  992.9 1001.9   21.7
202608131200   996  297.3    2.8  293.7    3.0  294.6    2.2   26.6  -99.9    0.0    0.0    0.0    0.0   65.2  962.8 1002.6   19.5
#7777END
